gbifid,accessrights,bibliographiccitation,language,license,modified,publisher,references,rightsholder,type,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,ownerinstitutioncode,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,occurrenceid,catalognumber,recordnumber,recordedby,recordedbyid,individualcount,organismquantity,organismquantitytype,sex,lifestage,reproductivecondition,caste,behavior,vitality,establishmentmeans,degreeofestablishment,pathway,georeferenceverificationstatus,occurrencestatus,preparations,disposition,associatedoccurrences,associatedreferences,associatedsequences,associatedtaxa,othercatalognumbers,occurrenceremarks,organismid,organismname,organismscope,associatedorganisms,previousidentifications,organismremarks,materialentityid,materialentityremarks,verbatimlabel,materialsampleid,eventid,parenteventid,eventtype,fieldnumber,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,samplingprotocol,samplesizevalue,samplesizeunit,samplingeffort,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,countrycode,stateprovince,county,municipality,locality,verbatimlocality,verbatimelevation,verticaldatum,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,pointradiusspatialfit,verbatimcoordinatesystem,verbatimsrs,footprintwkt,footprintsrs,footprintspatialfit,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,verbatimidentification,identificationqualifier,typestatus,identifiedby,identifiedbyid,dateidentified,identificationreferences,identificationverificationstatus,identificationremarks,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,scientificname,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericname,subgenus,infragenericepithet,specificepithet,infraspecificepithet,cultivarepithet,taxonrank,verbatimtaxonrank,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks,datasetkey,publishingcountry,lastinterpreted,elevation,elevationaccuracy,depth,depthaccuracy,distancefromcentroidinmeters,issue,taxonomicissue,nontaxonomicissue,mediatype,hascoordinate,hasgeospatialissues,taxonkey,acceptedtaxonkey,kingdomkey,phylumkey,classkey,orderkey,familykey,genuskey,subgenuskey,specieskey,species,acceptedscientificname,verbatimscientificname,typifiedname,protocol,lastparsed,lastcrawled,isinvasive,repatriated,relativeorganismquantity,projectid,issequenced,gbifregion,publishedbygbifregion,level0gid,level0name,level1gid,level1name,level2gid,level2name,level3gid,level3name,iucnredlistcategory,reproductivecondition_clean,phenology_code
5900702181,,,,CC_BY_NC_4_0,2025-11-08T21:56:19Z,NA,https://cch2.org/portal/collections/individual/index.php?occid=6857427,,,,3818e1d3-b6a4-11e8-b408-001a64db2964,NA,RSA,VascularPlants,,,PRESERVED_SPECIMEN,NA,[Acquisition: 2024-0042],,6ec0dc20-8da9-440f-9a3f-b243e8572b58,RSA0661348,22296,Dick Swinney,NA,NA,NA,NA,,,flowers,NA,NA,NA,,,NA,,PRESENT,herbarium sheet,,,NA,,"Coastal sage scrub and elements of chaparral, dominants include Eriiodictyon crassifolium, Hesperoyucca whippleyi, Eriogonum fasciculatum var. foliolosum, Erodium cicutarium, Artemisia californica, and Crassula tillaea",RSA accession: 923706,"petals are yellow, annual, fairly common, in far east disturbed area only.",NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,2019-03-13,,72,72,2019,3,13,13 March 2019,"sand, gravel, and rocks, flat terrain.",NA,NA,NA,NA,,,,,,NORTH_AMERICA,NA,NA,NA,US,California,Los Angeles,,"sunland-Tujunga, 11101 Oro Vista Ave, adjacent and south of the Big Tujunga Wash, administered by the Mountains Recreation and Conservation Authority.",,,NA,NA,NA,NA,,,34.2717,-118.3161,NA,NA,NA,,,NA,NA,NA,,NA,,Coordinates from label,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,Dick Swinney,NA,NA,,NA,,202031,NA,NA,NA,NA,NA,NA,,Amsinckia intermedia Fisch. & C.A.Mey.,,NA,NA,NA,NA,NA,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Boraginales|Boraginaceae|Amsinckia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,NA,Boraginaceae,NA,NA,NA,Amsinckia,Amsinckia,NA,NA,intermedia,NA,NA,SPECIES,,,,SYNONYM,,,9781ce05-2379-4a10-ab3b-c91346510df8,US,2025-12-23T03:25:54Z,389,NA,NA,NA,NA,TAXON_ID_NOT_FOUND;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,NA,NA,,TRUE,FALSE,6395134,4273336,6,7707728,220,7226464,2498,2925869,NA,2925870,Amsinckia menziesii,Amsinckia menziesii var. intermedia (Fisch. & C.A.Mey.) Ganders,Amsinckia intermedia,NA,DWC_ARCHIVE,2025-12-23T03:25:54Z,2025-12-23T03:08:09Z,NA,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,NA,NA,NA,flowers,F
5900698350,,,,CC_BY_NC_4_0,2025-11-19T13:55:02Z,NA,https://cch2.org/portal/collections/individual/index.php?occid=6861873,,,,0945030a-f625-4b95-9f48-e5cb7d6eb879,NA,SD,,,,PRESERVED_SPECIMEN,NA,,,e9388ba7-9061-4fd2-b58c-d2ee6a812f63,,15489,"Scott D. White; Stephen J. Myers, Robert Packard",NA,NA,NA,NA,,,FL,NA,NA,NA,,,NA,,PRESENT,,,,NA,,,SD291158,"Annual to ca. 1 m tall, fls yellowish gold. Common throughout, including among dense annual grass cover.",NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,2023-03-31,,90,90,2023,3,31,31 Mar 2023,"Chaparral, grassland, and woodland, burned in Fall 2022 Fairview Fire. Now high cover of annual grasses and native herbs. 2022-23 has been a year of very high rainfall.",NA,NA,NA,NA,,,,,,NORTH_AMERICA,NA,NA,NA,US,California,Riverside,,San Jacinto/Santa Rosa Mountains: Western foothills; Riverside Conservation Authority property south of Bautista Canyon and east of Santa Rosa Hills. Unnamed road ca. 0.6-0.8 air mile south of Bautista Canyon Rd.,,610-670,NA,NA,NA,NA,,,33.7,-116.883333,NA,NA,NA,,,NA,NA,NA,,NA,,Collector GPS,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,NA,NA,,NA,,202031,NA,NA,NA,NA,NA,NA,,Amsinckia intermedia Fisch. & C.A.Mey.,,NA,NA,NA,NA,NA,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Boraginales|Boraginaceae|Amsinckia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,NA,Boraginaceae,NA,NA,NA,Amsinckia,Amsinckia,NA,NA,intermedia,NA,NA,SPECIES,,,,SYNONYM,,,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,US,2025-12-23T03:15:40Z,610,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,NA,NA,,TRUE,FALSE,6395134,4273336,6,7707728,220,7226464,2498,2925869,NA,2925870,Amsinckia menziesii,Amsinckia menziesii var. intermedia (Fisch. & C.A.Mey.) Ganders,Amsinckia intermedia,NA,DWC_ARCHIVE,2025-12-23T03:15:40Z,2025-12-23T03:08:26Z,NA,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.33_1,Riverside,NA,NA,NA,fl,F
5900698323,,,,CC_BY_NC_4_0,2025-11-19T13:55:02Z,NA,https://cch2.org/portal/collections/individual/index.php?occid=6861864,,,,0945030a-f625-4b95-9f48-e5cb7d6eb879,NA,SD,,,,PRESERVED_SPECIMEN,NA,,,8f7ff416-dced-4aae-a624-18b247608f31,,15441,"Scott D. White; Robert Packard, Stephen J. Myers",NA,NA,NA,NA,,,FFL,NA,NA,NA,,,NA,,PRESENT,,,,NA,,,SD291159,"Annual, fls bright gold. Fairly common, with annual grasses.",NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,2023-03-24,,83,83,2023,3,24,24 Mar 2023,"Open alluvial fan shrubland, coastal sage scrub, high cover of alien annual grasses. 2022-2023 rainfall has been very high in cismontane Southern CA.",NA,NA,NA,NA,,,,,,NORTH_AMERICA,NA,NA,NA,US,California,Riverside,,"San Jacinto/Santa Rosa Mtns. cismontane foothills. San Jacinto River Canyon, Oak Cliff vicinity, mouth of Toll Road Canyon and adjacent slopes.",,700-760,NA,NA,NA,NA,,,33.716667,-116.8,NA,NA,NA,,,NA,NA,NA,,NA,,Collector & GoogleEarthACS,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,NA,NA,,NA,,202031,NA,NA,NA,NA,NA,NA,,Amsinckia intermedia Fisch. & C.A.Mey.,,NA,NA,NA,NA,NA,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Boraginales|Boraginaceae|Amsinckia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,NA,Boraginaceae,NA,NA,NA,Amsinckia,Amsinckia,NA,NA,intermedia,NA,NA,SPECIES,,,,SYNONYM,,,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,US,2025-12-23T03:15:36Z,700,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,NA,NA,,TRUE,FALSE,6395134,4273336,6,7707728,220,7226464,2498,2925869,NA,2925870,Amsinckia menziesii,Amsinckia menziesii var. intermedia (Fisch. & C.A.Mey.) Ganders,Amsinckia intermedia,NA,DWC_ARCHIVE,2025-12-23T03:15:36Z,2025-12-23T03:08:26Z,NA,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.33_1,Riverside,NA,NA,NA,ffl,F
5886610319,,,,CC_BY_NC_4_0,2025-10-03T13:05:31Z,NA,https://cch2.org/portal/collections/individual/index.php?occid=6519982,,,,3818d002-b6a4-11e8-b408-001a64db2964,NA,SDSU,,,,HUMAN_OBSERVATION,NA,,,d2aecdb8-f5ff-45d9-a79b-7ca1ab88c14b,SDSU27693,1,Juan Galindo-Stgo; Field Botany of San Diego County class,NA,NA,NA,NA,,,Flowering/fruit development,NA,NA,NA,,,NA,,PRESENT,,,,NA,,"Heteromeles arbutifolia, Salvia mellifera, Toxicodendron diversilobum",legacyOtherCatalogNumber: 27693,"Annual herb, approx. 1 foot tall, green densely tomentose stems, branches, and foliage; corolla yellow",NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,2025-03-15,,74,74,2025,3,15,,"Coastal Sage Scrub / Riparian Ecosystem; sandy, gravelly substrate, with some leaf duff",NA,NA,NA,NA,,,,,,NORTH_AMERICA,NA,NA,NA,US,California,San Diego,Chula Vista,"Otay Valley Regional Park. Situated near a trail along the southern boundary of the riparian zone, approximately 0.77 miles west of Freeway 805 in the direction of Beyer Way.",,,NA,NA,NA,NA,,,32.586771,-117.04898,NA,NA,NA,,,NA,NA,NA,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,unknown,NA,NA,,NA,,202031,NA,NA,NA,NA,NA,NA,,Amsinckia intermedia Fisch. & C.A.Mey.,,NA,NA,NA,NA,NA,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Boraginales|Boraginaceae|Amsinckia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,NA,Boraginaceae,NA,NA,NA,Amsinckia,Amsinckia,NA,NA,intermedia,NA,NA,SPECIES,,,,SYNONYM,,,44525bc9-4412-441a-9890-1df3d289e3f6,US,2025-12-23T03:10:02Z,20,NA,NA,NA,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;IDENTIFIED_DATE_INVALID,NA,NA,StillImage,TRUE,FALSE,6395134,4273336,6,7707728,220,7226464,2498,2925869,NA,2925870,Amsinckia menziesii,Amsinckia menziesii var. intermedia (Fisch. & C.A.Mey.) Ganders,Amsinckia intermedia,NA,DWC_ARCHIVE,2025-12-23T03:10:02Z,2025-12-23T03:08:49Z,NA,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.37_1,San Diego,NA,NA,NA,flowering/fruit development,NA
5833106342,,,,CC_BY_NC_4_0,2025-10-13T17:58:18Z,NA,https://cch2.org/portal/collections/individual/index.php?occid=6778407,,,,cc54a5fd-2e20-4ea6-8871-b2af436d9de3,NA,DAV,Vascular Plants,,,PRESERVED_SPECIMEN,NA,,,c76e288f-9da0-4c10-8996-ca0e830379ad,,86,Kyle Elshoff,NA,NA,NA,NA,,,,NA,NA,NA,,,NA,,PRESENT,,,,NA,,"Galium aparine, Trifolium sp., Erodium moschatum, Oxalis pes-caprae, Sonchus sp., Poaceae spp., Geranium sp., Medicago polymorpha, Plantago lanceolata, Vicia sp., Epilobium brachycarpum, Brassica sp.",Accession #: DAV249480,"> 50 individuals, most flowering.; Flowers orange-yellow, corolla tube 7mm, limb diameter ~5mm, stigma below anthers, which are pressed in towards the center. Plants green.",NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,2025-02-15,,46,46,2025,2,15,15.ii.2025,"Hillside of highway exit ramp, mostly in full sun.",NA,NA,NA,NA,,,,,,NORTH_AMERICA,NA,NA,NA,US,California,Yolo,,"Davis, at SE corner of Russell Blvd and Hwy 113 overpass.",,20 m asl,NA,NA,NA,NA,,,38.5462,-121.76757,9,NA,NA,,,NA,NA,NA,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,Kyle Elshoff,NA,2025-02-15T00:00:00Z,,NA,,202031,NA,NA,NA,NA,NA,NA,,Amsinckia intermedia Fisch. & C.A.Mey.,,NA,NA,NA,NA,NA,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Boraginales|Boraginaceae|Amsinckia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,NA,Boraginaceae,NA,NA,NA,Amsinckia,Amsinckia,NA,NA,intermedia,NA,NA,SPECIES,,,,SYNONYM,,,c267909d-184f-4138-9e67-a074d478d52b,US,2025-12-23T03:15:03Z,20,NA,NA,NA,NA,TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,NA,NA,,TRUE,FALSE,6395134,4273336,6,7707728,220,7226464,2498,2925869,NA,2925870,Amsinckia menziesii,Amsinckia menziesii var. intermedia (Fisch. & C.A.Mey.) Ganders,Amsinckia intermedia,NA,DWC_ARCHIVE,2025-12-23T03:15:03Z,2025-12-23T03:08:37Z,NA,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.57_1,Yolo,NA,NA,NA,,NA
5291604469,,,,CC_BY_NC_4_0,2025-09-04T14:13:50Z,NA,https://cch2.org/portal/collections/individual/index.php?occid=6534170,,,,3818e0aa-b6a4-11e8-b408-001a64db2964,NA,SBBG,,,,PRESERVED_SPECIMEN,NA,,,c564e496-7132-4b7e-9167-030ccc3577a8,SBBG274349,1496,Jordan Collins,NA,NA,NA,NA,,,,NA,NA,NA,,,NA,,PRESENT,,,,NA,,"Eriodictyon crassifolium, Lasthenia, Pectocarya linearis subsp. ferocula, Amsinckia tessellata, Corethrogyne filaginifolia, Crassula connata, Erodium cicutarium.",,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,2023-03-09,,68,68,2023,3,9,9 March 2023,"Annual Herbland and Coastal Scrub elements. Forb dominant herbland with a few scattered shrubs. Forbs dense, less than 15cm tall.; Sedimentary substrate, gravelly-silty soil, level slope.",NA,NA,NA,NA,,,,,,NORTH_AMERICA,NA,NA,NA,US,California,Los Angeles,,"Western Transverse Ranges, Angeles National Forest, Castaic Valley Bioregion. Near intersection of Castaic Lake Rd and FS Road 6N32. Northern end of Elderberry Forebay of Castaic Lake at confluence of Fish Canyon and Castaic Creek. Roadside.",,,NA,NA,NA,NA,,,34.603264,-118.663583,5,NA,NA,,,NA,NA,NA,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,Adam Searcy,NA,2023-01-01T00:00:00Z,,NA,,202031,NA,NA,NA,NA,NA,NA,,Amsinckia intermedia Fisch. & C.A.Mey.,,NA,NA,NA,NA,NA,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Boraginales|Boraginaceae|Amsinckia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,NA,Boraginaceae,NA,NA,NA,Amsinckia,Amsinckia,NA,NA,intermedia,NA,NA,SPECIES,,,,SYNONYM,,,ed3d96f2-db7b-48cd-9960-f871e7df7286,US,2025-12-23T01:38:55Z,515,NA,NA,NA,NA,TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY,NA,NA,,TRUE,FALSE,6395134,4273336,6,7707728,220,7226464,2498,2925869,NA,2925870,Amsinckia menziesii,Amsinckia menziesii var. intermedia (Fisch. & C.A.Mey.) Ganders,Amsinckia intermedia,NA,DWC_ARCHIVE,2025-12-23T01:38:55Z,2025-12-23T01:30:29Z,NA,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,NA,NA,NA,,NA
5208930311,,,,CC_BY_NC_4_0,2025-11-08T21:56:19Z,NA,https://cch2.org/portal/collections/individual/index.php?occid=6533470,,,,3818c5b4-b6a4-11e8-b408-001a64db2964,NA,UCR,,,,PRESERVED_SPECIMEN,NA,,,UCR-BPS-309805,UCR0248866,9137,Fred M. Roberts,NA,NA,NA,NA,,,Flowering,NA,NA,NA,,,NA,,PRESENT,,,,NA,,,UCR-309805,"Erect annual, flowers yellowish with red spots. Patchy.",NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,2021-04-01,,91,91,2021,4,1,2021-4-1,"Gentle north-facing slopes in grassy, open chamise chaparral burned October 2017, Canyons Fire. Loamy clay soil, with Adenostoma fasciculatum, Acmispon glaber, Bromus rubens.",NA,NA,NA,NA,,,,,,NORTH_AMERICA,NA,NA,NA,US,California,Orange,,"""Santa Ana Mountains foothills: tributary to Santa Ana Canyon, """"Blue Sky Weir,"""" c. 0.2 km south of east terminus of Oak Canyon Drive, west of SR 241""",,,NA,NA,NA,NA,,,33.85502,-117.71974,NA,NA,NA,,,NA,NA,NA,,NA,,Collector GPS,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,NA,NA,,NA,,202031,NA,NA,NA,NA,NA,NA,,Amsinckia intermedia Fisch. & C.A.Mey.,,NA,NA,NA,NA,NA,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Boraginales|Boraginaceae|Amsinckia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,NA,Boraginaceae,NA,NA,NA,Amsinckia,Amsinckia,NA,NA,intermedia,NA,NA,SPECIES,,,,SYNONYM,,,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,US,2025-12-23T03:17:44Z,229,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,NA,NA,StillImage,TRUE,FALSE,6395134,4273336,6,7707728,220,7226464,2498,2925869,NA,2925870,Amsinckia menziesii,Amsinckia menziesii var. intermedia (Fisch. & C.A.Mey.) Ganders,Amsinckia intermedia,NA,DWC_ARCHIVE,2025-12-23T03:17:44Z,2025-12-23T03:08:35Z,NA,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.30_1,Orange,NA,NA,NA,flowering,F
5207772331,,,,CC_BY_NC_4_0,2025-07-17T14:32:29Z,NA,https://cch2.org/portal/collections/individual/index.php?occid=6524742,,,,3818e0aa-b6a4-11e8-b408-001a64db2964,NA,SBBG,,,,PRESERVED_SPECIMEN,NA,,,2b2b5d07-1702-4268-8b17-478ce139805d,SBBG274041,15489,"Scott D. White; Stephen J. Myers, Robert Packard",NA,NA,NA,NA,,,Flowering,NA,NA,NA,,,NA,,PRESENT,,,,NA,,,,"Annual to ca. 1 m tall, fls yellowish gold. Common throughout, including among dense annual grass cover. 2022-23 has been a year of very high rainfall.",NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,2023-03-31,,90,90,2023,3,31,31 Mar 2023,"Chaparral, grassland, and woodland, burned in Fall 2022 Fairview Fire. Now high cover of annual grasses and native herbs.",NA,NA,NA,NA,,,,,,NORTH_AMERICA,NA,NA,NA,US,California,Riverside,,western foothills; Riverside Conservation Authority property south of Bautista Canyon and east of Santa Rosa Hills. Unnamed road c. 0.6-0.8 air mile south of Bautista Canyon Rd.,,,NA,NA,NA,NA,,,33.7,-116.88333,NA,NA,NA,,,NA,NA,NA,,NA,,Collector GPS,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,NA,NA,,NA,,202031,NA,NA,NA,NA,NA,NA,,Amsinckia intermedia Fisch. & C.A.Mey.,,NA,NA,NA,NA,NA,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Boraginales|Boraginaceae|Amsinckia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,NA,Boraginaceae,NA,NA,NA,Amsinckia,Amsinckia,NA,NA,intermedia,NA,NA,SPECIES,,,,SYNONYM,,,ed3d96f2-db7b-48cd-9960-f871e7df7286,US,2025-12-23T01:38:48Z,610,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY,NA,NA,,TRUE,FALSE,6395134,4273336,6,7707728,220,7226464,2498,2925869,NA,2925870,Amsinckia menziesii,Amsinckia menziesii var. intermedia (Fisch. & C.A.Mey.) Ganders,Amsinckia intermedia,NA,DWC_ARCHIVE,2025-12-23T01:38:48Z,2025-12-23T01:30:29Z,NA,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.33_1,Riverside,NA,NA,NA,flowering,F
5139253452,,,,CC_BY_NC_4_0,2025-07-10T10:40:35Z,NA,https://cch2.org/portal/collections/individual/index.php?occid=6393845,,,,3818e0aa-b6a4-11e8-b408-001a64db2964,NA,SBBG,,,,PRESERVED_SPECIMEN,NA,,,fab5e398-eccc-46df-b990-8d17815ddfab,SBBG271514,3981,"Nick Jensen; Sandy Namoff, Tom Huggins, Sarah Ratay",NA,NA,NA,NA,,,,NA,NA,NA,,,NA,,PRESENT,,,,NA,,"Monolepis nuttaliana, Lepidium nitidum, Spergularia marina, Hordeum murinum, Crassula sp., Plantago spp.",,"Occasional.; Annual, yellow flowers.",NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,2016-03-15,,75,75,2016,3,15,15-Mar-16,Large alkaline wetland/upland adjacent to an ephemeral creek. Numerous alkaline barrens/scalds present. Much cattle damage and invasion by non-native annual grasses.,NA,NA,NA,NA,,,,,,NORTH_AMERICA,NA,NA,NA,US,California,Kern,,Near the eastern terminus of Laval Road about 1.5 air km SE of Tejon Reservoir 1.,,,NA,NA,NA,NA,,,34.984068,-118.813718,NA,NA,NA,,,NA,NA,NA,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,Nick Jensen,NA,2016-10-20T00:00:00Z,,NA,,202031,NA,NA,NA,NA,NA,NA,,Amsinckia intermedia Fisch. & C.A.Mey.,,NA,NA,NA,NA,NA,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Boraginales|Boraginaceae|Amsinckia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,NA,Boraginaceae,NA,NA,NA,Amsinckia,Amsinckia,NA,NA,intermedia,NA,NA,SPECIES,,,,SYNONYM,,,ed3d96f2-db7b-48cd-9960-f871e7df7286,US,2025-12-23T01:39:04Z,291,NA,NA,NA,NA,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY,NA,NA,StillImage,TRUE,FALSE,6395134,4273336,6,7707728,220,7226464,2498,2925869,NA,2925870,Amsinckia menziesii,Amsinckia menziesii var. intermedia (Fisch. & C.A.Mey.) Ganders,Amsinckia intermedia,NA,DWC_ARCHIVE,2025-12-23T01:39:04Z,2025-12-23T01:30:29Z,NA,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.15_1,Kern,NA,NA,NA,,NA
